Sales_id,Product_id,Quantity,Coupon_code,abandoned
4991,10144525,35,NO CODE,1
4992,10137127,37,NO CODE,7
4993,10145005,38,NO CODE,16
4994,10149065,48,NO CODE,1
4995,10150473,43,NO CODE,14
4996,10146983,59,NO CODE,2
4997,10146821,61,NO CODE,2
4998,10147717,36,NO CODE,1
4999,10148849,56,NO CODE,9
5000,10148929,46,NO CODE,9
5001,10142295,46,NO CODE,2
5002,10146525,38,NO CODE,10
5003,10143393,52,NO CODE,3
5004,10149795,41,NO CODE,7
5005,10146991,39,NO CODE,3
5006,10151679,62,NO CODE,3
5007,10136607,60,NO CODE,10
5008,10144077,70,NO CODE,1
5009,10136737,61,NO CODE,8
5010,10139557,65,NO CODE,13
5011,10137063,52,NO CODE,3
5012,10137177,59,NO CODE,14
5013,10138057,64,NO CODE,3
5014,10144519,60,NO CODE,8
5015,10136195,42,NO CODE,1
5016,10137607,46,NO CODE,11
5017,10144353,48,NO CODE,1
5018,10137005,46,NO CODE,8
5019,10151645,50,NO CODE,3
5020,10148939,41,NO CODE,12
5021,10136071,49,NO CODE,6
5022,10143837,61,NO CODE,11
5023,10137057,56,NO CODE,1
5024,10137075,58,NO CODE,3
5025,10143959,41,NO CODE,1
5026,10144959,51,NO CODE,1
5027,10138467,35,NO CODE,6
5028,10151363,42,NO CODE,1
5029,10147031,52,NO CODE,11
5030,10138657,39,NO CODE,8
5031,10146533,51,NO CODE,6
5032,10145261,44,NO CODE,1
5033,10147215,43,NO CODE,12
5034,10147329,44,NO CODE,7
5035,10137143,53,NO CODE,7
5036,10151361,63,NO CODE,5
5037,10136049,55,NO CODE,7
5038,10144041,56,NO CODE,1
5039,10143101,45,NO CODE,2
5040,10138503,50,NO CODE,8
5041,10137775,43,NO CODE,7
5042,10149967,60,NO CODE,12
5043,10137085,39,NO CODE,2
5044,10136353,56,NO CODE,5
5045,10139541,63,NO CODE,7
5046,10145305,65,NO CODE,11
5047,10145079,48,NO CODE,2
5048,10148983,47,NO CODE,5
5049,10146537,42,NO CODE,2
5050,10145343,50,NO CODE,3
5051,10148859,38,NO CODE,1
5052,10138045,50,NO CODE,1
5053,10144783,55,NO CODE,2
5054,10138947,50,NO CODE,13
5055,10138585,46,NO CODE,17
5056,10144141,65,NO CODE,14
5057,10148873,55,NO CODE,1
5058,10136423,53,NO CODE,9
5059,10148021,53,NO CODE,9
5060,10151417,55,NO CODE,4
5061,10137291,48,NO CODE,1
5062,10136059,51,NO CODE,9
5063,10147865,35,NO CODE,2
5064,10137899,47,NO CODE,2
5065,10147725,51,NO CODE,6
5066,10149151,34,NO CODE,4
5067,1014828,26,NO CODE,10
5068,1013848,64,NO CODE,1
5069,10147301,42,NO CODE,4
5070,10147263,44,NO CODE,17
5071,10148271,57,NO CODE,5
5072,10151355,48,NO CODE,3
5073,10151983,59,NO CODE,5
5074,10145325,37,NO CODE,10
5075,10138641,63,NO CODE,1
5076,10138139,48,NO CODE,1
5077,10144967,60,NO CODE,11
5078,10138435,35,NO CODE,2
5079,10138277,61,NO CODE,11
5080,10146841,55,NO CODE,2
5081,10148803,60,NO CODE,13
5082,10136787,51,NO CODE,7
5083,10150441,46,NO CODE,5
5084,10136417,61,NO CODE,14
5085,10147243,50,NO CODE,3
5086,10148617,43,NO CODE,8
5087,10137405,46,NO CODE,8
5088,10136439,42,NO CODE,9
5089,10147219,37,NO CODE,4
5090,10146811,45,NO CODE,3
5091,10149055,59,NO CODE,7
5092,10138501,45,NO CODE,6
5093,10138397,39,NO CODE,7
5094,10146787,60,NO CODE,3
5095,10148991,38,NO CODE,10
5096,10151941,41,NO CODE,7
5097,10136171,43,NO CODE,1
5098,1013891,64,NO CODE,3
5099,10137297,64,NO CODE,3
5100,10147321,44,NO CODE,1
5101,10144061,64,NO CODE,3
5102,10144363,54,NO CODE,2
5103,10147079,51,NO CODE,5
5104,10144517,54,NO CODE,3
5105,10147501,45,NO CODE,7
5106,10150745,59,NO CODE,6
5107,10139165,35,NO CODE,4
5108,10136403,36,NO CODE,1
5109,10151879,51,NO CODE,6
5110,10137981,47,NO CODE,16
5111,10137287,51,NO CODE,2
5112,10139021,49,NO CODE,7
5113,10151989,63,NO CODE,6
5114,10136153,48,NO CODE,1
5115,10138623,46,NO CODE,1
5116,10143745,51,NO CODE,2
5117,10143875,40,NO CODE,6
5118,10136755,63,NO CODE,4
5119,10143927,42,NO CODE,6
5120,10137141,59,NO CODE,6
5121,10147333,48,NO CODE,9
5122,10146501,44,NO CODE,3
5123,10136023,64,NO CODE,17
5124,10151671,35,NO CODE,9
5125,10149997,46,NO CODE,2
5126,10136987,54,NO CODE,9
5127,10136659,35,NO CODE,14
5128,10144293,49,NO CODE,1
5129,10137403,65,NO CODE,11
5130,10148631,55,NO CODE,8
5131,10151569,43,NO CODE,4
5132,10147395,65,NO CODE,6
5133,10136097,43,NO CODE,7
5134,10137817,61,NO CODE,1
5135,10145003,39,NO CODE,7
5136,10149309,39,NO CODE,7
5137,10146507,54,NO CODE,4
5138,10147361,55,NO CODE,5
5139,10142805,64,NO CODE,12
5140,10149331,59,NO CODE,4
5141,10138375,50,NO CODE,7
5142,10145895,37,NO CODE,2
5143,10146223,77,NO CODE,7
5144,10138143,41,NO CODE,12
5145,10147011,46,NO CODE,5
5146,10147827,40,NO CODE,2
5147,10151473,45,NO CODE,5
5148,10142849,42,NO CODE,12
5149,10136335,38,NO CODE,7
5150,10137169,49,NO CODE,2
5151,10138221,37,NO CODE,10
5152,10140259,57,NO CODE,4
5153,10144361,52,NO CODE,4
5154,10150147,45,NO CODE,5
5155,10147175,42,NO CODE,2
5156,10147147,40,NO CODE,3
5157,10138823,49,NO CODE,8
5158,10137275,53,NO CODE,5
5159,10145315,41,NO CODE,2
5160,10137187,53,NO CODE,5
5161,10138575,65,NO CODE,11
5162,10145033,37,NO CODE,6
5163,10146497,47,NO CODE,1
5164,10147981,46,NO CODE,12
5165,10145255,55,NO CODE,10
5166,10149279,37,NO CODE,12
5167,10137241,56,NO CODE,6
5168,10138873,60,NO CODE,7
5169,10138719,60,NO CODE,2
5170,10136753,54,NO CODE,12
5171,10148603,64,NO CODE,4
5172,10148383,42,NO CODE,7
5173,10147607,49,NO CODE,10
5174,10136033,35,NO CODE,2
5175,10136293,63,NO CODE,5
5176,10137565,44,NO CODE,3
5177,10150651,58,NO CODE,7
5178,10138825,56,NO CODE,2
5179,10140011,56,NO CODE,4
5180,10139009,51,NO CODE,8
5181,10143799,64,NO CODE,4
5182,10137801,53,NO CODE,6
5183,10137037,48,NO CODE,7
5184,10145331,41,NO CODE,16
5185,10149121,62,NO CODE,3
5186,10137463,49,NO CODE,17
5187,10137969,49,NO CODE,4
5188,10150555,55,NO CODE,12
5189,10144961,55,NO CODE,12
5190,10147393,48,NO CODE,7
5191,10148241,64,NO CODE,4
5192,10148547,42,NO CODE,12
5193,10138763,64,NO CODE,5
5194,10138493,71,NO CODE,5
5195,10147991,52,NO CODE,9
5196,10145253,48,NO CODE,7
5197,10144987,42,NO CODE,13
5198,10145469,61,NO CODE,4
5199,10138361,59,NO CODE,7
5200,10138455,41,NO CODE,3
5201,10143855,63,NO CODE,8
5202,10148343,38,NO CODE,4
5203,10138913,60,NO CODE,4
5204,10138269,64,NO CODE,5
5205,10139537,43,NO CODE,3
5206,10143873,52,NO CODE,15
5207,10148727,49,NO CODE,12
5208,10145449,37,NO CODE,5
5209,10136563,44,NO CODE,6
5210,10136639,49,NO CODE,12
5211,10145301,53,NO CODE,7
5212,10137713,56,NO CODE,1
5213,10144977,57,NO CODE,1
5214,10148777,43,NO CODE,13
5215,10150581,53,NO CODE,1
5216,10148377,38,NO CODE,11
5217,10140281,46,NO CODE,13
5218,10148077,61,NO CODE,7
5219,10148385,63,NO CODE,8
5220,1013904,44,NO CODE,3
5221,10147727,61,NO CODE,13
5222,10148863,41,NO CODE,5
5223,10136031,33,NO CODE,1
5224,10137235,47,NO CODE,11
5225,10137687,36,NO CODE,3
5226,10146839,61,NO CODE,7
5227,10147875,57,NO CODE,4
5228,10137205,46,NO CODE,8
5229,10137133,53,NO CODE,3
5230,10137129,53,NO CODE,5
5231,10149429,35,NO CODE,1
5232,10138565,61,NO CODE,5
5233,10147437,45,NO CODE,7
5234,10136201,45,NO CODE,8
5235,10148337,58,NO CODE,7
5236,10137997,64,NO CODE,3
5237,10145295,58,NO CODE,9
5238,10136115,52,NO CODE,3
5239,10148423,50,NO CODE,1
5240,10136651,49,NO CODE,10
5241,10151371,53,NO CODE,9
5242,10147441,59,NO CODE,4
5243,10136099,36,NO CODE,4
5244,10136401,59,NO CODE,5
5245,10144063,40,NO CODE,9
5246,10148367,39,NO CODE,7
5247,10137545,53,NO CODE,3
5248,10137185,60,NO CODE,2
5249,10150181,66,NO CODE,3
5250,10147605,49,NO CODE,12
5251,10138679,59,NO CODE,6
5252,10141843,59,NO CODE,3
5253,10144003,53,NO CODE,12
5254,10144289,46,NO CODE,4
5255,1014818,63,NO CODE,8
5256,10147439,36,NO CODE,8
5257,10145357,55,NO CODE,2
5258,10138423,55,NO CODE,10
5259,10146245,65,NO CODE,13
5260,10137359,35,NO CODE,4
5261,10142249,63,NO CODE,3
5262,10149053,62,NO CODE,2
5263,10145445,36,NO CODE,2
5264,10138555,54,NO CODE,11
5265,10149241,59,NO CODE,4
5266,10136409,43,NO CODE,14
5267,10146519,60,NO CODE,13
5268,10147731,35,NO CODE,5
5269,10143559,53,NO CODE,4
5270,10145313,41,NO CODE,15
5271,10138883,59,NO CODE,7
5272,10139015,64,NO CODE,15
5273,10145071,37,NO CODE,4
5274,10144137,46,NO CODE,2
5275,10139225,56,NO CODE,4
5276,10143941,40,NO CODE,4
5277,10147335,46,NO CODE,7
5278,10148149,56,NO CODE,1
5279,10151393,58,NO CODE,15
5280,10137701,58,NO CODE,7
5281,10147167,39,NO CODE,7
5282,10138113,36,NO CODE,6
5283,10149171,38,NO CODE,17
5284,10152181,53,NO CODE,4
5285,10147547,46,NO CODE,9
5286,10148883,51,NO CODE,10
5287,10137341,51,10XOR,3
5288,10143753,49,10XSR,4
5289,10145061,36,NO CODE,14
5290,10137021,60,NO CODE,1
5291,10139139,41,NO CODE,15
5292,10148931,65,NO CODE,2
5293,10138963,56,NO CODE,10
5294,10147813,54,NO CODE,10
5295,10149147,37,NO CODE,5
5296,10137765,61,15EOY,2
5297,10138997,59,NO CODE,10
5298,10144399,40,NO CODE,3
5299,10137245,54,NO CODE,3
5300,10136123,52,NO CODE,7
5301,10136985,46,NO CODE,5
5302,10137987,62,NO CODE,11
5303,10148997,39,NO CODE,2
5304,10137195,51,NO CODE,5
5305,10138337,63,NO CODE,1
5306,10136711,43,NO CODE,6
5307,10138173,63,NO CODE,5
5308,10147821,36,NO CODE,3
5309,10147221,40,NO CODE,4
5310,10138271,40,NO CODE,2
5311,10144505,46,NO CODE,8
5312,10150521,55,NO CODE,13
5313,10138703,47,NO CODE,3
5314,10148407,39,NO CODE,5
5315,10151463,57,NO CODE,14
5316,10138281,36,NO CODE,5
5317,10138767,49,NO CODE,2
5318,10138541,42,NO CODE,1
5319,10152035,45,NO CODE,12
5320,10147861,54,NO CODE,3
5321,10148737,35,NO CODE,3
5322,10148141,52,NO CODE,9
5323,10136107,61,NO CODE,3
5324,10139561,62,NO CODE,15
5325,10137885,26,NO CODE,3
5326,10138227,38,NO CODE,6
5327,10138967,44,NO CODE,4
5328,10137473,53,NO CODE,7
5329,10137603,47,NO CODE,9
5330,10150713,58,NO CODE,4
5331,10150395,46,NO CODE,3
5332,10148169,44,NO CODE,2
5333,10143977,46,NO CODE,1
5334,10145777,45,NO CODE,5
5335,10147139,65,NO CODE,11
5336,10138881,55,NO CODE,14
5337,10148787,38,NO CODE,1
5338,10147483,41,NO CODE,1
5339,10149129,55,NO CODE,6
5340,10148275,36,NO CODE,7
5341,10150373,58,NO CODE,13
5342,10145683,44,NO CODE,8
5343,10139791,53,NO CODE,2
5344,10138859,38,NO CODE,2
5345,10151673,35,NO CODE,14
5346,10148807,51,NO CODE,2
5347,10136759,43,NO CODE,12
5348,10150553,59,NO CODE,14
5349,10136073,64,NO CODE,8
5350,10136581,47,NO CODE,9
5351,10138355,49,NO CODE,4
5352,10147997,45,NO CODE,14
5353,10138019,44,NO CODE,6
5354,10139553,37,NO CODE,2
5355,10147811,41,NO CODE,12
5356,10137363,47,NO CODE,4
5357,10152151,44,NO CODE,8
5358,10138927,49,NO CODE,5
5359,10143905,39,NO CODE,9
5360,10139793,39,NO CODE,4
5361,10139783,48,NO CODE,6
5362,10136313,41,NO CODE,2
5363,10147915,55,NO CODE,6
5364,10151675,59,NO CODE,8
5365,10149113,39,NO CODE,9
5366,10143915,35,NO CODE,12
5367,10136371,49,NO CODE,6
5368,10147097,49,NO CODE,3
5369,10145467,60,NO CODE,9
5370,10148291,56,NO CODE,8
5371,10136189,70,NO CODE,3
5372,10147923,38,NO CODE,10
5373,10137357,39,NO CODE,10
5374,10136257,47,NO CODE,2
5375,10136281,44,NO CODE,10
5376,10138015,51,NO CODE,4
5377,10148381,61,NO CODE,7
5378,10138631,47,NO CODE,13
5379,10146617,49,NO CODE,14
5380,10146681,39,NO CODE,2
5381,10149461,55,NO CODE,5
5382,10139563,41,NO CODE,10
5383,1013851,35,NO CODE,2
5384,10138539,46,NO CODE,7
5385,10144739,37,NO CODE,9
5386,10145041,57,NO CODE,4
5387,10138739,41,NO CODE,2
5388,10146581,52,NO CODE,1
5389,10147977,53,NO CODE,5
5390,10144485,50,NO CODE,13
5391,10147373,48,NO CODE,16
5392,10136731,54,NO CODE,7
5393,10146545,60,NO CODE,8
5394,10139787,39,NO CODE,11
5395,10152309,50,NO CODE,9
5396,10139001,38,NO CODE,5
5397,10137645,52,NO CODE,8
5398,10149243,70,NO CODE,5
5399,10136411,64,NO CODE,2
5400,10143757,41,NO CODE,4
5401,10148955,48,NO CODE,8
5402,10138663,52,NO CODE,4
5403,10137191,37,NO CODE,13
5404,10147809,100,NO CODE,5
5405,10144955,37,NO CODE,2
5406,10136027,46,NO CODE,11
5407,10136219,53,NO CODE,5
5408,10140437,60,NO CODE,13
5409,10137889,46,NO CODE,9
5410,10145397,51,NO CODE,15
5411,10145751,61,NO CODE,3
5412,10137815,47,NO CODE,14
5413,10147561,54,NO CODE,15
5414,10144523,65,NO CODE,13
5415,10145045,61,NO CODE,7
5416,10147095,51,NO CODE,5
5417,10138353,44,NO CODE,4
5418,10147833,47,NO CODE,9
5419,10143739,59,NO CODE,15
5420,10144531,57,NO CODE,1
5421,10138033,62,NO CODE,4
5422,10143845,59,NO CODE,2
5423,1013866,58,NO CODE,16
5424,10146213,63,NO CODE,1
5425,10138761,36,NO CODE,1
5426,10147841,65,NO CODE,14
5427,10148253,44,NO CODE,1
5428,10145039,56,NO CODE,10
5429,10138239,52,NO CODE,11
5430,10144521,37,NO CODE,6
5431,1013864,46,NO CODE,16
5432,10147919,57,NO CODE,8
5433,10138811,57,NO CODE,4
5434,10145959,60,NO CODE,14
5435,10150049,51,NO CODE,6
5436,10136101,35,NO CODE,10
5437,10138875,54,NO CODE,7
5438,10147461,57,NO CODE,2
5439,10147177,38,NO CODE,9
5440,10138029,41,NO CODE,1
5441,10136035,48,NO CODE,14
5442,10138041,46,NO CODE,8
5443,10138513,65,NO CODE,10
5444,10139033,59,NO CODE,11
5445,10137399,60,NO CODE,3
5446,10137261,61,NO CODE,12
5447,10152225,42,NO CODE,3
5448,10138959,43,NO CODE,16
5449,10136237,55,NO CODE,1
5450,10148395,45,NO CODE,10
5451,10148059,49,NO CODE,1
5452,10145283,61,NO CODE,1
5453,10151509,47,NO CODE,7
5454,10138609,42,NO CODE,1
5455,10136149,49,NO CODE,13
5456,10147201,49,NO CODE,1
5457,10147709,49,NO CODE,4
5458,10138755,61,NO CODE,2
5459,10138785,47,NO CODE,5
5460,10145019,39,NO CODE,7
5461,10136525,42,NO CODE,2
5462,10145271,35,NO CODE,1
5463,10148495,51,NO CODE,18
5464,10147929,44,NO CODE,1
5465,10136047,40,NO CODE,9
5466,10140023,44,NO CODE,12
5467,10145447,40,NO CODE,16
5468,10147021,59,NO CODE,10
5469,10137199,62,NO CODE,4
5470,10143867,63,NO CODE,4
5471,10137227,60,NO CODE,6
5472,10138803,50,NO CODE,10
5473,10152241,46,NO CODE,6
5474,10146033,65,NO CODE,6
5475,10145031,48,NO CODE,3
5476,10147341,44,NO CODE,4
5477,10136239,63,NO CODE,11
5478,10150241,59,NO CODE,3
5479,10147019,40,NO CODE,6
5480,10137891,65,NO CODE,1
5481,10147199,38,NO CODE,6
5482,10152301,36,NO CODE,11
5483,10146529,56,NO CODE,4
5484,10137491,59,NO CODE,1
5485,10146875,58,NO CODE,4
5486,10138039,43,NO CODE,11
5487,10143909,58,NO CODE,6
5488,10149603,63,NO CODE,1
5489,10136269,53,NO CODE,9
5490,10136687,46,NO CODE,5
5491,10143765,41,NO CODE,2
5492,10138035,47,NO CODE,7
5493,10136277,59,NO CODE,3
5494,10136065,42,NO CODE,3
5495,10137521,58,NO CODE,9
5496,10138463,40,NO CODE,4
5497,10150247,37,NO CODE,1
5498,10140257,36,NO CODE,1
5499,10137145,63,NO CODE,7
5500,10151827,48,NO CODE,2
5501,10147211,49,NO CODE,13
5502,10137123,58,NO CODE,8
5503,10137811,59,NO CODE,8
5504,10147443,59,NO CODE,6
5505,10136893,47,NO CODE,8
5506,10149437,44,NO CODE,2
5507,10146527,92,NO CODE,3
5508,10138899,54,NO CODE,9
5509,10138817,54,NO CODE,8
5510,10148251,51,NO CODE,13
5511,10143999,57,NO CODE,3
5512,10147625,36,NO CODE,6
5513,10144007,65,10STELLA,8
5514,10144695,39,MARKS15,11
5515,10143047,59,HOLS10,6
5516,10146511,52,5DAL,4
5517,10147653,42,15EOY,5
5518,10149831,52,NO CODE,10
5519,1014825,53,NO CODE,3
5520,10136081,63,NO CODE,9
5521,10142469,45,NO CODE,2
5522,10145427,40,NO CODE,3
5523,10136965,55,NO CODE,8
5524,1014075,37,NO CODE,14
5525,10138951,49,NO CODE,3
5526,10136095,47,NO CODE,1
5527,10138367,46,NO CODE,15
5528,10145433,58,NO CODE,3
5529,10138857,46,NO CODE,13
5530,10137727,46,NO CODE,15
5531,10136405,49,NO CODE,9
5532,10136131,60,NO CODE,10
5533,10136043,63,NO CODE,5
5534,10136767,43,NO CODE,15
5535,10137043,37,NO CODE,7
5536,10144983,60,NO CODE,3
5537,10146575,45,NO CODE,13
5538,10152201,53,NO CODE,5
5539,10141875,35,NO CODE,13
5540,10145333,43,NO CODE,5
5541,10138645,39,NO CODE,6
5542,10139039,37,NO CODE,10
5543,10144429,50,NO CODE,11
5544,10148681,48,NO CODE,17
5545,10146897,46,NO CODE,10
5546,10136289,50,NO CODE,9
5547,10144511,50,NO CODE,10
5548,10136169,65,NO CODE,6
5549,10136667,41,10XOR,1
5550,10147449,53,10XSR,6
5551,10148243,60,15UNI,3
5552,10147275,45,25H250,2
5553,10145327,52,20ELLEE,13
5554,1014798,52,NO CODE,4
5555,10144985,51,NO CODE,4
5556,10146651,40,NO CODE,10
5557,10137271,52,NO CODE,4
5558,10138615,45,NO CODE,16
5559,10149225,51,NO CODE,1
5560,10145395,42,NO CODE,7
5561,10146855,63,NO CODE,5
5562,10140047,41,NO CODE,8
5563,10142491,41,NO CODE,10
5564,10147485,49,NO CODE,5
5565,10140435,59,NO CODE,4
5566,10138579,54,NO CODE,3
5567,10148441,60,NO CODE,2
5568,10145829,55,NO CODE,1
5569,10138639,57,NO CODE,13
5570,10146723,58,NO CODE,2
5571,10146515,49,NO CODE,2
5572,10140415,53,NO CODE,3
5573,10137189,50,NO CODE,7
5574,10147107,46,NO CODE,7
5575,10151469,47,NO CODE,1
5576,10148413,62,NO CODE,7
5577,10139539,54,NO CODE,4
5578,10151459,59,NO CODE,3
5579,10143931,54,NO CODE,14
5580,10147999,65,NO CODE,5
5581,10140025,37,NO CODE,5
5582,10138933,50,NO CODE,11
5583,10137151,60,NO CODE,5
5584,10136429,59,NO CODE,17
5585,1014684,51,NO CODE,2
5586,10150641,43,NO CODE,8
5587,10147191,58,NO CODE,6
5588,10137045,63,NO CODE,9
5589,10148199,43,NO CODE,11
5590,10145885,36,NO CODE,1
5591,10136105,52,NO CODE,5
5592,10148345,49,NO CODE,4
5593,10144865,55,NO CODE,3
5594,10137319,60,NO CODE,7
5595,10138745,43,NO CODE,16
5596,10138453,44,NO CODE,8
5597,10138055,63,NO CODE,3
5598,10148921,46,10XOR,2
5599,10137167,47,10XSR,8
5600,10136129,36,15UNI,10
5601,10136037,47,25H250,1
5602,1013659,58,20ELLEE,2
5603,10147925,36,10STELLA,5
5604,10144367,49,MARKS15,3
5605,10145065,49,HOLS10,17
5606,10137103,59,5DAL,2
5607,10136121,42,15EOY,2
5608,10146517,64,NO CODE,15
5609,10137541,38,NO CODE,2
5610,10148433,40,NO CODE,11
5611,10145353,65,NO CODE,12
5612,10138727,49,NO CODE,7
5613,10143649,35,NO CODE,17
5614,10137101,57,NO CODE,9
5615,10147381,40,NO CODE,5
5616,10137591,65,NO CODE,15
5617,10149277,47,NO CODE,7
5618,10138175,54,NO CODE,12
5619,10136117,65,NO CODE,8
5620,10138597,53,NO CODE,1
5621,10138303,55,NO CODE,11
5622,10140019,43,NO CODE,17
5623,10137525,57,NO CODE,15
5624,10138307,57,10XOR,12
5625,10140045,51,10XSR,11
5626,10149231,39,NO CODE,12
5627,10148409,38,NO CODE,15
5628,10148483,44,20ELLEE,6
5629,10143817,52,10STELLA,7
5630,10151895,48,MARKS15,10
5631,10144357,47,HOLS10,8
5632,10147127,50,NO CODE,4
5633,10146505,55,15EOY,7
5634,10148893,52,NO CODE,4
5635,10137983,57,NO CODE,1
5636,10138075,35,NO CODE,3
5637,10151409,44,NO CODE,7
5638,10148115,58,NO CODE,3
5639,10144051,49,NO CODE,2
